true_signal,true_background,signal,time
0.0,18.615,18.615,6.68
0.0,18.613,18.613,6.688
0.0,18.612,18.612,6.696
0.0,18.61,18.61,6.704
0.0,18.608,18.608,6.712
0.0,18.606,18.606,6.72
0.0,18.605,18.605,6.728
0.0,18.603,18.603,6.736
0.0,18.601,18.601,6.744
0.0,18.599,18.599,6.752
0.0,18.597,18.597,6.76
0.0,18.596,18.596,6.768
0.0,18.594,18.594,6.776
0.0,18.592,18.592,6.784
0.0,18.59,18.59,6.792
0.0,18.589,18.589,6.8
0.0,18.587,18.587,6.808
0.0,18.585,18.585,6.816
0.0,18.583,18.583,6.824
0.0,18.581,18.581,6.832
0.0,18.58,18.58,6.84
0.0,18.578,18.578,6.848
0.0,18.576,18.576,6.856
0.0,18.574,18.574,6.864
0.0,18.573,18.573,6.872
0.0,18.571,18.571,6.88
0.0,18.569,18.569,6.888
0.0,18.567,18.567,6.896
0.0,18.565,18.565,6.904
0.0,18.564,18.564,6.912
0.0,18.562,18.562,6.92
0.0,18.56,18.56,6.928
0.0,18.558,18.558,6.936
0.0,18.556,18.556,6.944
0.0,18.555,18.555,6.952
0.0,18.553,18.553,6.96
0.0,18.551,18.551,6.968
0.0,18.549,18.549,6.976
0.0,18.548,18.548,6.984
0.0,18.546,18.546,6.992
0.0,18.544,18.544,7.0
0.0,18.542,18.542,7.008
0.0,18.54,18.54,7.016
0.0,18.539,18.539,7.024
0.0,18.537,18.537,7.032
0.0,18.535,18.535,7.04
0.0,18.533,18.533,7.048
0.0,18.531,18.531,7.056
0.0,18.53,18.53,7.064
0.0,18.528,18.528,7.072
0.0,18.526,18.526,7.08
0.0,18.524,18.524,7.088
0.0,18.522,18.522,7.096
0.0,18.521,18.521,7.104
0.0,18.519,18.519,7.112
0.0,18.517,18.517,7.12
0.0,18.515,18.515,7.128
0.0,18.513,18.513,7.136
0.0,18.512,18.512,7.144
0.0,18.51,18.51,7.152
0.0,18.508,18.508,7.16
0.0,18.506,18.506,7.168
0.0,18.504,18.504,7.176
0.0,18.503,18.503,7.184
0.0,18.501,18.501,7.192
0.0,18.499,18.499,7.2
0.0,18.497,18.497,7.208
0.0,18.495,18.495,7.216
0.0,18.494,18.494,7.224
0.0,18.492,18.492,7.232
0.0,18.49,18.49,7.24
0.0,18.488,18.488,7.248
0.0,18.486,18.486,7.256
0.0,18.485,18.485,7.264
0.0,18.483,18.483,7.272
0.0,18.481,18.481,7.28
0.0,18.479,18.479,7.288
0.0,18.477,18.477,7.296
0.0,18.476,18.476,7.304
0.0,18.474,18.474,7.312
0.0,18.472,18.472,7.32
0.0,18.47,18.47,7.328
0.0,18.468,18.468,7.336
0.0,18.467,18.467,7.344
0.0,18.465,18.465,7.352
0.0,18.463,18.463,7.36
0.0,18.461,18.461,7.368
0.0,18.459,18.459,7.376
0.0,18.458,18.458,7.384
0.0,18.456,18.456,7.392
0.0,18.454,18.454,7.4
0.0,18.452,18.452,7.408
0.0,18.45,18.45,7.416
0.0,18.449,18.449,7.424
0.0,18.447,18.447,7.432
0.0,18.445,18.445,7.44
0.0,18.443,18.443,7.448
0.0,18.441,18.441,7.456
0.0,18.44,18.44,7.464
0.0,18.438,18.438,7.472
0.0,18.436,18.436,7.48
0.0,18.434,18.434,7.488
0.0,18.432,18.432,7.496
0.0,18.43,18.43,7.5040000000000004
0.0,18.429,18.429,7.5120000000000005
0.0,18.427,18.427,7.5200000000000005
0.0,18.425,18.425,7.5280000000000005
0.0,18.423,18.423,7.5360000000000005
0.0,18.421,18.421,7.5440000000000005
0.0,18.42,18.42,7.5520000000000005
0.0,18.418,18.418,7.5600000000000005
0.0,18.416,18.416,7.5680000000000005
0.0,18.414,18.414,7.5760000000000005
0.0,18.412,18.412,7.5840000000000005
0.0,18.41,18.41,7.5920000000000005
0.0,18.409,18.409,7.6000000000000005
0.0,18.407,18.407,7.6080000000000005
0.0,18.405,18.405,7.6160000000000005
0.0,18.403,18.403,7.6240000000000006
0.0,18.401,18.401,7.632000000000001
0.0,18.4,18.4,7.640000000000001
0.0,18.398,18.398,7.648000000000001
0.0,18.396,18.396,7.656000000000001
0.0,18.394,18.394,7.664000000000001
0.0,18.392,18.392,7.672000000000001
0.0,18.39,18.39,7.68
0.0,18.389,18.389,7.688
0.0,18.387,18.387,7.696
0.0,18.385,18.385,7.704
0.0,18.383,18.383,7.712
0.0,18.381,18.381,7.72
0.0,18.379,18.379,7.728
0.0,18.378,18.378,7.736
0.0,18.376,18.376,7.744
0.0,18.374,18.374,7.752
0.0,18.372,18.372,7.76
0.0,18.37,18.37,7.768
0.0,18.368,18.368,7.776
0.0,18.367,18.367,7.784
0.0,18.365,18.365,7.792
0.0,18.363,18.363,7.8
0.0,18.361,18.361,7.808
0.0,18.359,18.359,7.816
0.0,18.357,18.357,7.824
0.0,18.356,18.356,7.832
0.0,18.354,18.354,7.84
0.0,18.352,18.352,7.848
0.0,18.35,18.35,7.856
0.0,18.348,18.348,7.864
0.0,18.346,18.346,7.872
0.0,18.345,18.345,7.88
0.0,18.343,18.343,7.888
0.0,18.341,18.341,7.896
0.0,18.339,18.339,7.904
0.0,18.337,18.337,7.912
0.0,18.335,18.335,7.92
0.0,18.334,18.334,7.928
0.0,18.332,18.332,7.936
0.0,18.33,18.33,7.944
0.0,18.328,18.328,7.952
0.0,18.326,18.326,7.96
0.0,18.324,18.324,7.968
0.0,18.323,18.323,7.976
0.0,18.321,18.321,7.984
0.0,18.319,18.319,7.992
0.0,18.317,18.317,8.0
0.0,18.315,18.315,8.008000000000001
0.0,18.313,18.313,8.016
0.0,18.312,18.312,8.024000000000001
0.0,18.31,18.31,8.032
0.0,18.308,18.308,8.040000000000001
0.0,18.306,18.306,8.048
0.0,18.304,18.304,8.056000000000001
0.0,18.302,18.302,8.064
0.0,18.3,18.3,8.072000000000001
0.0,18.299,18.299,8.08
0.0,18.297,18.297,8.088000000000001
0.0,18.295,18.295,8.096
0.0,18.293,18.293,8.104000000000001
0.0,18.291,18.291,8.112
0.0,18.289,18.289,8.120000000000001
0.0,18.287,18.287,8.128
0.0,18.286,18.286,8.136000000000001
0.0,18.284,18.284,8.144
0.0,18.282,18.282,8.152000000000001
0.0,18.28,18.28,8.16
0.0,18.278,18.278,8.168000000000001
0.0,18.276,18.276,8.176
0.0,18.275,18.275,8.184000000000001
0.0,18.273,18.273,8.192
0.0,18.271,18.271,8.2
0.0,18.269,18.269,8.208
0.0,18.267,18.267,8.216
0.0,18.265,18.265,8.224
0.0,18.263,18.263,8.232
0.0,18.262,18.262,8.24
0.0,18.26,18.26,8.248
0.0,18.258,18.258,8.256
0.0,18.256,18.256,8.264
0.0,18.254,18.254,8.272
0.0,18.252,18.252,8.28
0.0,18.25,18.25,8.288
0.0,18.249,18.249,8.296
0.0,18.247,18.247,8.304
0.0,18.245,18.245,8.312
0.0,18.243,18.243,8.32
0.0,18.241,18.241,8.328
0.0,18.239,18.239,8.336
0.0,18.237,18.237,8.344
0.0,18.235,18.235,8.352
0.0,18.234,18.234,8.36
0.0,18.232,18.232,8.368
0.0,18.23,18.23,8.376
0.0,18.228,18.228,8.384
0.0,18.226,18.226,8.392
0.0,18.224,18.224,8.4
0.0,18.222,18.222,8.408
0.0,18.221,18.221,8.416
0.0,18.219,18.219,8.424
0.0,18.217,18.217,8.432
0.0,18.215,18.215,8.44
0.0,18.213,18.213,8.448
0.0,18.211,18.211,8.456
0.0,18.209,18.209,8.464
0.0,18.207,18.207,8.472
0.0,18.206,18.206,8.48
0.0,18.204,18.204,8.488
0.0,18.202,18.202,8.496
0.0,18.2,18.2,8.504
0.0,18.198,18.198,8.512
0.0,18.196,18.196,8.52
0.0,18.194,18.194,8.528
0.0,18.193,18.193,8.536
0.0,18.191,18.191,8.544
0.0,18.189,18.189,8.552
0.0,18.187,18.187,8.56
0.0,18.185,18.185,8.568
0.0,18.183,18.183,8.576
0.0,18.181,18.181,8.584
0.0,18.179,18.179,8.592
0.0,18.177,18.177,8.6
0.0,18.176,18.176,8.608
0.0,18.174,18.174,8.616
0.0,18.172,18.172,8.624
0.0,18.17,18.17,8.632
0.0,18.168,18.168,8.64
0.0,18.166,18.166,8.648
0.0,18.164,18.164,8.656
0.0,18.162,18.162,8.664
0.0,18.161,18.161,8.672
0.0,18.159,18.159,8.68
0.0,18.157,18.157,8.688
0.0,18.155,18.155,8.696
0.0,18.153,18.153,8.704
0.0,18.151,18.151,8.712
0.0,18.149,18.149,8.72
0.0,18.147,18.147,8.728
0.0,18.145,18.145,8.736
0.0,18.144,18.144,8.744
0.0,18.142,18.142,8.752
0.0,18.14,18.14,8.76
0.0,18.138,18.138,8.768
0.0,18.136,18.136,8.776
0.0,18.134,18.134,8.784
0.0,18.132,18.132,8.792
0.0,18.13,18.13,8.8
0.0,18.128,18.128,8.808
0.0,18.127,18.127,8.816
0.0,18.125,18.125,8.824
0.0,18.123,18.123,8.832
0.0,18.121,18.121,8.84
0.0,18.119,18.119,8.848
0.0,18.117,18.117,8.856
0.0,18.115,18.115,8.864
0.0,18.113,18.113,8.872
0.0,18.111,18.111,8.88
0.0,18.11,18.11,8.888
0.0,18.108,18.108,8.896
0.0,18.106,18.106,8.904
0.0,18.104,18.104,8.912
0.0,18.102,18.102,8.92
0.0,18.1,18.1,8.928
0.0,18.098,18.098,8.936
0.0,18.096,18.096,8.944
0.0,18.094,18.094,8.952
0.0,18.092,18.092,8.96
0.0,18.091,18.091,8.968
0.0,18.089,18.089,8.976
0.0,18.087,18.087,8.984
0.0,18.085,18.085,8.992
0.0,18.083,18.083,9.0
0.0,18.081,18.081,9.008000000000001
0.0,18.079,18.079,9.016
0.0,18.077,18.077,9.024000000000001
0.0,18.075,18.075,9.032
0.0,18.073,18.073,9.040000000000001
0.0,18.072,18.072,9.048
0.0,18.07,18.07,9.056000000000001
0.0,18.068,18.068,9.064
0.0,18.066,18.066,9.072000000000001
0.0,18.064,18.064,9.08
0.0,18.062,18.062,9.088000000000001
0.0,18.06,18.06,9.096
0.0,18.058,18.058,9.104000000000001
0.0,18.056,18.056,9.112
0.0,18.054,18.054,9.120000000000001
0.0,18.052,18.052,9.128
0.0,18.051,18.051,9.136000000000001
0.0,18.049,18.049,9.144
0.0,18.047,18.047,9.152000000000001
0.0,18.045,18.045,9.16
0.0,18.043,18.043,9.168000000000001
0.0,18.041,18.041,9.176
0.0,18.039,18.039,9.184000000000001
0.0,18.037,18.037,9.192
0.0,18.035,18.035,9.200000000000001
0.0,18.033,18.033,9.208
0.0,18.031,18.031,9.216000000000001
0.0,18.029,18.029,9.224
0.0,18.028,18.028,9.232
0.0,18.026,18.026,9.24
0.0,18.024,18.024,9.248
0.0,18.022,18.022,9.256
0.0,18.02,18.02,9.264
0.0,18.018,18.018,9.272
0.0,18.016,18.016,9.28
0.0,18.014,18.014,9.288
0.0,18.012,18.012,9.296
0.0,18.01,18.01,9.304
0.0,18.008,18.008,9.312
0.0,18.006,18.006,9.32
0.0,18.005,18.005,9.328
0.0,18.003,18.003,9.336
0.0,18.001,18.001,9.344
0.0,17.999,17.999,9.352
0.0,17.997,17.997,9.36
0.0,17.995,17.995,9.368
0.0,17.993,17.993,9.376
0.0,17.991,17.991,9.384
0.0,17.989,17.989,9.392
0.0,17.987,17.987,9.4
0.0,17.985,17.985,9.408
0.0,17.983,17.983,9.416
0.0,17.981,17.981,9.424
0.0,17.979,17.979,9.432
0.0,17.978,17.978,9.44
0.0,17.976,17.976,9.448
0.0,17.974,17.974,9.456
0.0,17.972,17.972,9.464
0.0,17.97,17.97,9.472
0.0,17.968,17.968,9.48
0.0,17.966,17.966,9.488
0.0,17.964,17.964,9.496
0.0,17.962,17.962,9.504
0.0,17.96,17.96,9.512
0.0,17.958,17.958,9.52
0.0,17.956,17.956,9.528
0.0,17.954,17.954,9.536
0.0,17.952,17.952,9.544
0.0,17.95,17.95,9.552
0.0,17.949,17.949,9.56
0.0,17.947,17.947,9.568
0.0,17.945,17.945,9.576
0.0,17.943,17.943,9.584
0.0,17.941,17.941,9.592
0.0,17.939,17.939,9.6
0.0,17.937,17.937,9.608
0.0,17.935,17.935,9.616
0.0,17.933,17.933,9.624
0.0,17.931,17.931,9.632
0.0,17.929,17.929,9.64
0.0,17.927,17.927,9.648
0.0,17.925,17.925,9.656
0.0,17.923,17.923,9.664
0.0,17.921,17.921,9.672
0.0,17.919,17.919,9.68
0.0,17.917,17.917,9.688
0.0,17.915,17.915,9.696
0.0,17.914,17.914,9.704
0.0,17.912,17.912,9.712
0.0,17.91,17.91,9.72
0.0,17.908,17.908,9.728
0.0,17.906,17.906,9.736
0.0,17.904,17.904,9.744
0.0,17.902,17.902,9.752
0.0,17.9,17.9,9.76
0.0,17.898,17.898,9.768
0.0,17.896,17.896,9.776
0.0,17.894,17.894,9.784
0.0,17.892,17.892,9.792
0.0,17.89,17.89,9.8
0.0,17.888,17.888,9.808
0.0,17.886,17.886,9.816
0.0,17.884,17.884,9.824
0.0,17.882,17.882,9.832
0.0,17.88,17.88,9.84
0.0,17.878,17.878,9.848
0.0,17.876,17.876,9.856
0.0,17.874,17.874,9.864
0.0,17.872,17.872,9.872
0.0,17.871,17.871,9.88
0.0,17.869,17.869,9.888
0.0,17.867,17.867,9.896
0.0,17.865,17.865,9.904
0.0,17.863,17.863,9.912
0.0,17.861,17.861,9.92
0.0,17.859,17.859,9.928
0.0,17.857,17.857,9.936
0.0,17.855,17.855,9.944
0.0,17.853,17.853,9.952
0.0,17.851,17.851,9.96
0.0,17.849,17.849,9.968
0.0,17.847,17.847,9.976
0.0,17.845,17.845,9.984
0.0,17.843,17.843,9.992
0.0,17.841,17.841,10.0
0.0,17.839,17.839,10.008000000000001
0.0,17.837,17.837,10.016
0.0,17.835,17.835,10.024000000000001
0.0,17.833,17.833,10.032
0.0,17.831,17.831,10.040000000000001
0.0,17.829,17.829,10.048
0.0,17.827,17.827,10.056000000000001
0.0,17.825,17.825,10.064
0.0,17.823,17.823,10.072000000000001
0.0,17.821,17.821,10.08
0.0,17.819,17.819,10.088000000000001
0.0,17.817,17.817,10.096
0.0,17.815,17.815,10.104000000000001
0.0,17.813,17.813,10.112
0.0,17.811,17.811,10.120000000000001
0.0,17.81,17.81,10.128
0.0,17.808,17.808,10.136000000000001
0.0,17.806,17.806,10.144
0.0,17.804,17.804,10.152000000000001
0.0,17.802,17.802,10.16
0.0,17.8,17.8,10.168000000000001
0.0,17.798,17.798,10.176
0.0,17.796,17.796,10.184000000000001
0.0,17.794,17.794,10.192
0.0,17.792,17.792,10.200000000000001
0.0,17.79,17.79,10.208
0.0,17.788,17.788,10.216000000000001
0.0,17.786,17.786,10.224
0.0,17.784,17.784,10.232000000000001
0.0,17.782,17.782,10.24
0.0,17.78,17.78,10.248
0.001,17.778,17.779,10.256
0.001,17.776,17.777,10.264
0.001,17.774,17.775000000000002,10.272
0.001,17.772,17.773,10.28
0.001,17.77,17.771,10.288
0.001,17.768,17.769000000000002,10.296
0.001,17.766,17.767,10.304
0.001,17.764,17.765,10.312
0.001,17.762,17.763,10.32
0.001,17.76,17.761000000000003,10.328
0.001,17.758,17.759,10.336
0.001,17.756,17.757,10.344
0.001,17.754,17.755000000000003,10.352
0.001,17.752,17.753,10.36
0.001,17.75,17.751,10.368
0.001,17.748,17.749000000000002,10.376
0.001,17.746,17.747,10.384
0.001,17.744,17.745,10.392
0.001,17.742,17.743000000000002,10.4
0.001,17.74,17.741,10.408
0.001,17.738,17.739,10.416
0.001,17.736,17.737000000000002,10.424
0.001,17.734,17.735000000000003,10.432
0.001,17.732,17.733,10.44
0.001,17.73,17.731,10.448
0.001,17.728,17.729000000000003,10.456
0.001,17.726,17.727,10.464
0.001,17.724,17.725,10.472
0.001,17.722,17.723000000000003,10.48
0.002,17.72,17.721999999999998,10.488
0.002,17.718,17.72,10.496
0.002,17.716,17.718,10.504
0.002,17.714,17.715999999999998,10.512
0.002,17.712,17.714,10.52
0.002,17.71,17.712,10.528
0.002,17.708,17.709999999999997,10.536
0.002,17.706,17.708,10.544
0.002,17.704,17.706,10.552
0.002,17.702,17.704,10.56
0.002,17.7,17.701999999999998,10.568
0.002,17.698,17.7,10.576
0.002,17.696,17.698,10.584
0.002,17.694,17.695999999999998,10.592
0.002,17.692,17.694,10.6
0.003,17.69,17.693,10.608
0.003,17.688,17.691,10.616
0.003,17.686,17.689,10.624
0.003,17.684,17.687,10.632
0.003,17.682,17.685,10.64
0.003,17.68,17.683,10.648
0.003,17.678,17.681,10.656
0.003,17.676,17.679,10.664
0.003,17.674,17.677,10.672
0.004,17.672,17.676000000000002,10.68
0.004,17.67,17.674000000000003,10.688
0.004,17.668,17.672,10.696
0.004,17.666,17.67,10.704
0.004,17.664,17.668000000000003,10.712
0.004,17.662,17.666,10.72
0.004,17.66,17.664,10.728
0.004,17.658,17.662000000000003,10.736
0.005,17.656,17.660999999999998,10.744
0.005,17.654,17.659,10.752
0.005,17.652,17.657,10.76
0.005,17.65,17.654999999999998,10.768
0.005,17.648,17.653,10.776
0.006,17.646,17.652,10.784
0.006,17.644,17.65,10.792
0.006,17.642,17.648,10.8
0.006,17.64,17.646,10.808
0.006,17.637,17.643,10.816
0.007,17.635,17.642000000000003,10.824
0.007,17.633,17.64,10.832
0.007,17.631,17.638,10.84
0.007,17.629,17.636000000000003,10.848
0.007,17.627,17.634,10.856
0.008,17.625,17.633,10.864
0.008,17.623,17.631,10.872
0.008,17.621,17.628999999999998,10.88
0.008,17.619,17.627,10.888
0.009,17.617,17.626,10.896
0.009,17.615,17.624,10.904
0.009,17.613,17.622,10.912
0.01,17.611,17.621000000000002,10.92
0.01,17.609,17.619000000000003,10.928
0.01,17.607,17.617,10.936
0.011,17.605,17.616,10.944
0.011,17.603,17.614,10.952
0.011,17.601,17.612,10.96
0.012,17.599,17.611,10.968
0.012,17.597,17.609,10.976
0.013,17.595,17.608,10.984
0.013,17.593,17.606,10.992
0.013,17.591,17.604000000000003,11.0
0.014,17.589,17.602999999999998,11.008000000000001
0.014,17.587,17.601,11.016
0.015,17.585,17.6,11.024000000000001
0.015,17.583,17.598,11.032
0.016,17.581,17.596999999999998,11.040000000000001
0.016,17.579,17.595,11.048
0.017,17.576,17.593,11.056000000000001
0.017,17.574,17.591,11.064
0.018,17.572,17.59,11.072000000000001
0.018,17.57,17.588,11.08
0.019,17.568,17.587,11.088000000000001
0.02,17.566,17.586,11.096
0.02,17.564,17.584,11.104000000000001
0.021,17.562,17.583000000000002,11.112
0.021,17.56,17.581,11.120000000000001
0.022,17.558,17.58,11.128
0.023,17.556,17.579,11.136000000000001
0.024,17.554,17.578,11.144
0.024,17.552,17.576,11.152000000000001
0.025,17.55,17.575,11.16
0.026,17.548,17.573999999999998,11.168000000000001
0.027,17.546,17.573,11.176
0.027,17.544,17.571,11.184000000000001
0.028,17.542,17.57,11.192
0.029,17.54,17.569,11.200000000000001
0.03,17.538,17.568,11.208
0.031,17.536,17.567,11.216000000000001
0.032,17.533,17.565,11.224
0.033,17.531,17.564,11.232000000000001
0.034,17.529,17.563,11.24
0.035,17.527,17.562,11.248000000000001
0.036,17.525,17.561,11.256
0.037,17.523,17.56,11.264
0.038,17.521,17.559,11.272
0.039,17.519,17.558,11.28
0.041,17.517,17.558,11.288
0.042,17.515,17.557000000000002,11.296
0.043,17.513,17.556,11.304
0.044,17.511,17.555,11.312
0.046,17.509,17.555,11.32
0.047,17.507,17.554000000000002,11.328
0.048,17.505,17.552999999999997,11.336
0.05,17.503,17.553,11.344
0.051,17.501,17.552,11.352
0.053,17.499,17.552,11.36
0.055,17.496,17.551,11.368
0.056,17.494,17.55,11.376
0.058,17.492,17.55,11.384
0.059,17.49,17.549,11.392
0.061,17.488,17.549,11.4
0.063,17.486,17.549,11.408
0.065,17.484,17.549000000000003,11.416
0.067,17.482,17.549,11.424
0.069,17.48,17.549,11.432
0.071,17.478,17.549000000000003,11.44
0.073,17.476,17.549,11.448
0.075,17.474,17.549,11.456
0.077,17.472,17.549000000000003,11.464
0.079,17.47,17.549,11.472
0.081,17.467,17.548,11.48
0.084,17.465,17.549,11.488
0.086,17.463,17.549,11.496
0.088,17.461,17.549,11.504
0.091,17.459,17.55,11.512
0.094,17.457,17.551000000000002,11.52
0.096,17.455,17.551,11.528
0.099,17.453,17.552,11.536
0.102,17.451,17.553,11.544
0.105,17.449,17.554000000000002,11.552
0.107,17.447,17.554,11.56
0.11,17.445,17.555,11.568
0.114,17.443,17.557000000000002,11.576
0.117,17.44,17.557000000000002,11.584
0.12,17.438,17.558,11.592
0.123,17.436,17.559,11.6
0.127,17.434,17.561,11.608
0.13,17.432,17.561999999999998,11.616
0.134,17.43,17.564,11.624
0.137,17.428,17.565,11.632
0.141,17.426,17.566999999999997,11.64
0.145,17.424,17.569,11.648
0.149,17.422,17.571,11.656
0.153,17.42,17.573,11.664
0.157,17.418,17.575,11.672
0.161,17.416,17.577,11.68
0.166,17.413,17.579,11.688
0.17,17.411,17.581000000000003,11.696
0.175,17.409,17.584,11.704
0.179,17.407,17.586,11.712
0.184,17.405,17.589000000000002,11.72
0.189,17.403,17.592,11.728
0.194,17.401,17.595,11.736
0.199,17.399,17.598000000000003,11.744
0.204,17.397,17.601,11.752
0.21,17.395,17.605,11.76
0.215,17.393,17.608,11.768
0.221,17.39,17.611,11.776
0.226,17.388,17.614,11.784
0.232,17.386,17.618,11.792
0.238,17.384,17.622,11.8
0.245,17.382,17.627000000000002,11.808
0.251,17.38,17.631,11.816
0.257,17.378,17.635,11.824
0.264,17.376,17.64,11.832
0.271,17.374,17.645,11.84
0.278,17.372,17.65,11.848
0.285,17.369,17.654,11.856
0.292,17.367,17.659000000000002,11.864
0.299,17.365,17.663999999999998,11.872
0.307,17.363,17.669999999999998,11.88
0.315,17.361,17.676000000000002,11.888
0.323,17.359,17.682000000000002,11.896
0.331,17.357,17.688,11.904
0.339,17.355,17.694,11.912
0.348,17.353,17.701,11.92
0.356,17.351,17.707,11.928
0.365,17.348,17.712999999999997,11.936
0.374,17.346,17.72,11.944
0.383,17.344,17.727,11.952
0.393,17.342,17.735,11.96
0.402,17.34,17.742,11.968
0.412,17.338,17.75,11.976
0.422,17.336,17.758,11.984
0.433,17.334,17.767,11.992
0.443,17.332,17.775000000000002,12.0
0.454,17.329,17.783,12.008000000000001
0.465,17.327,17.792,12.016
0.476,17.325,17.801,12.024000000000001
0.488,17.323,17.811,12.032
0.499,17.321,17.82,12.040000000000001
0.511,17.319,17.83,12.048
0.523,17.317,17.84,12.056000000000001
0.536,17.315,17.851000000000003,12.064
0.549,17.313,17.862,12.072000000000001
0.562,17.31,17.872,12.08
0.575,17.308,17.883,12.088000000000001
0.588,17.306,17.894000000000002,12.096
0.602,17.304,17.906,12.104000000000001
0.616,17.302,17.918,12.112
0.631,17.3,17.931,12.120000000000001
0.645,17.298,17.942999999999998,12.128
0.66,17.296,17.956,12.136000000000001
0.676,17.293,17.968999999999998,12.144
0.691,17.291,17.982,12.152000000000001
0.707,17.289,17.996000000000002,12.16
0.723,17.287,18.009999999999998,12.168000000000001
0.74,17.285,18.025,12.176
0.757,17.283,18.040000000000003,12.184000000000001
0.774,17.281,18.055,12.192
0.792,17.279,18.071,12.200000000000001
0.809,17.276,18.085,12.208
0.828,17.274,18.102,12.216000000000001
0.846,17.272,18.118,12.224
0.865,17.27,18.134999999999998,12.232000000000001
0.885,17.268,18.153000000000002,12.24
0.904,17.266,18.169999999999998,12.248000000000001
0.924,17.264,18.188,12.256
0.945,17.262,18.207,12.264000000000001
0.966,17.259,18.225,12.272
0.987,17.257,18.244,12.280000000000001
1.009,17.255,18.264,12.288
1.031,17.253,18.284,12.296
1.053,17.251,18.304000000000002,12.304
1.076,17.249,18.325,12.312
1.1,17.247,18.347,12.32
1.123,17.245,18.368000000000002,12.328
1.148,17.242,18.39,12.336
1.172,17.24,18.412,12.344
1.198,17.238,18.436,12.352
1.223,17.236,18.459,12.36
1.249,17.234,18.483,12.368
1.276,17.232,18.508,12.376
1.303,17.23,18.533,12.384
1.33,17.227,18.557000000000002,12.392
1.358,17.225,18.583000000000002,12.4
1.387,17.223,18.61,12.408
1.416,17.221,18.637,12.416
1.445,17.219,18.664,12.424
1.475,17.217,18.692,12.432
1.506,17.215,18.721,12.44
1.537,17.212,18.749,12.448
1.569,17.21,18.779,12.456
1.601,17.208,18.808999999999997,12.464
1.634,17.206,18.84,12.472
1.667,17.204,18.871000000000002,12.48
1.701,17.202,18.903000000000002,12.488
1.735,17.2,18.935,12.496
1.77,17.197,18.967,12.504
1.806,17.195,19.001,12.512
1.842,17.193,19.035,12.52
1.879,17.191,19.07,12.528
1.917,17.189,19.106,12.536
1.955,17.187,19.142000000000003,12.544
1.993,17.185,19.177999999999997,12.552
2.033,17.182,19.215,12.56
2.073,17.18,19.253,12.568
2.113,17.178,19.291,12.576
2.155,17.176,19.331,12.584
2.197,17.174,19.371,12.592
2.239,17.172,19.411,12.6
2.283,17.169,19.452,12.608
2.327,17.167,19.494,12.616
2.372,17.165,19.537,12.624
2.417,17.163,19.58,12.632
2.463,17.161,19.624000000000002,12.64
2.51,17.159,19.668999999999997,12.648
2.558,17.156,19.714,12.656
2.606,17.154,19.759999999999998,12.664
2.655,17.152,19.807000000000002,12.672
2.705,17.15,19.854999999999997,12.68
2.755,17.148,19.903,12.688
2.807,17.146,19.953,12.696
2.859,17.144,20.003,12.704
2.912,17.141,20.052999999999997,12.712
2.965,17.139,20.104,12.72
3.02,17.137,20.157,12.728
3.075,17.135,20.21,12.736
3.131,17.133,20.264,12.744
3.188,17.131,20.319,12.752
3.246,17.128,20.374,12.76
3.305,17.126,20.431,12.768
3.364,17.124,20.488,12.776
3.424,17.122,20.546,12.784
3.485,17.12,20.605,12.792
3.547,17.118,20.665,12.8
3.61,17.115,20.724999999999998,12.808
3.674,17.113,20.787,12.816
3.739,17.111,20.85,12.824
3.804,17.109,20.913,12.832
3.871,17.107,20.977999999999998,12.84
3.938,17.104,21.041999999999998,12.848
4.006,17.102,21.108,12.856
4.075,17.1,21.175,12.864
4.146,17.098,21.244,12.872
4.217,17.096,21.313,12.88
4.289,17.094,21.383000000000003,12.888
4.362,17.091,21.453000000000003,12.896
4.435,17.089,21.523999999999997,12.904
4.51,17.087,21.597,12.912
4.586,17.085,21.671,12.92
4.663,17.083,21.746,12.928
4.741,17.081,21.822,12.936
4.819,17.078,21.897,12.944
4.899,17.076,21.975,12.952
4.98,17.074,22.054000000000002,12.96
5.062,17.072,22.134,12.968
5.145,17.07,22.215,12.976
5.228,17.067,22.295,12.984
5.313,17.065,22.378,12.992
5.399,17.063,22.462,13.0
5.486,17.061,22.547,13.008000000000001
5.574,17.059,22.633000000000003,13.016
5.663,17.056,22.719,13.024000000000001
5.753,17.054,22.807,13.032
5.844,17.052,22.896,13.040000000000001
5.936,17.05,22.986,13.048
6.029,17.048,23.076999999999998,13.056000000000001
6.124,17.046,23.169999999999998,13.064
6.219,17.043,23.262,13.072000000000001
6.316,17.041,23.357,13.08
6.413,17.039,23.452,13.088000000000001
6.512,17.037,23.549,13.096
6.612,17.035,23.647,13.104000000000001
6.712,17.032,23.744,13.112
6.814,17.03,23.844,13.120000000000001
6.917,17.028,23.945,13.128
7.022,17.026,24.048000000000002,13.136000000000001
7.127,17.024,24.151,13.144
7.233,17.021,24.254,13.152000000000001
7.341,17.019,24.36,13.16
7.449,17.017,24.466,13.168000000000001
7.559,17.015,24.574,13.176
7.67,17.013,24.683,13.184000000000001
7.782,17.01,24.792,13.192
7.895,17.008,24.903,13.200000000000001
8.009,17.006,25.015,13.208
8.125,17.004,25.129,13.216000000000001
8.241,17.002,25.243,13.224
8.359,16.999,25.357999999999997,13.232000000000001
8.478,16.997,25.475,13.24
