time,signal_1,signal_2,signal
16.47,3.242881857750617e-08,2.628568473396447e-07,2.952856659171509e-07
16.48,3.039558871214444e-08,2.4785888628300083e-07,2.7825447499514526e-07
16.490000000000002,2.848698994038017e-08,2.3369330126099407e-07,2.6218029120137423e-07
16.5,2.669556614762852e-08,2.2031527249364617e-07,2.470108386412747e-07
16.51,2.5014295707327935e-08,2.0768231435312432e-07,2.3269661006045226e-07
16.52,2.3436566877932078e-08,1.957541582488236e-07,2.1919072512675568e-07
16.53,2.1956154549754023e-08,1.8449264114565243e-07,2.0644879569540645e-07
16.54,2.0567198270178045e-08,1.7386159945760473e-07,1.9442879772778278e-07
16.55,1.926418147935899e-08,1.638267680695829e-07,1.830909495489419e-07
16.56,1.8041911892024967e-08,1.5435568425141113e-07,1.723975961434361e-07
16.57,1.689550296426308e-08,1.454175962380011e-07,1.6231309920226418e-07
16.580000000000002,1.5820356387328906e-08,1.369833762597137e-07,1.5280373264704262e-07
16.59,1.481214555347655e-08,1.2902543781623502e-07,1.4383758336971158e-07
16.6,1.3866799941653026e-08,1.2151765699646442e-07,1.3538445693811745e-07
16.61,1.2980490373594228e-08,1.1443529765559793e-07,1.2741578802919215e-07
16.62,1.2149615093407654e-08,1.0775494026885405e-07,1.199045553622617e-07
16.63,1.1370786626179085e-08,1.0145441428940998e-07,1.1282520091558906e-07
16.64,1.06408193734336e-08,9.551273384564485e-08,1.0615355321907845e-07
16.65,9.956717905497112e-09,8.991003662026554e-08,9.986675452576265e-08
16.66,9.31566591287585e-09,8.462752576079756e-08,9.394319167367341e-08
16.67,8.715015780768816e-09,7.964741467780272e-08,8.836243045857153e-08
16.68,8.152278752700066e-09,7.495287459352078e-08,8.310515334622084e-08
16.69,7.625115651054187e-09,7.052798470990687e-08,7.815310036096106e-08
16.7,7.1313281239961024e-09,6.63576848709461e-08,7.34890129949422e-08
16.71,6.668850389863396e-09,6.24277305997523e-08,6.90965809896157e-08
16.72,6.235741451659871e-09,5.8724650396478824e-08,6.496039184813869e-08
16.73,5.830177755721917e-09,5.523570518817161e-08,6.106588294389353e-08
16.740000000000002,5.4504462700181985e-09,5.1948849826769887e-08,5.7399296096788084e-08
16.75,5.0949379588436844e-09,4.885269653614089e-08,5.394763449498457e-08
16.76,4.762141631915606e-09,4.593648021364188e-08,5.0698621845557487e-08
16.77,4.450638147056985e-09,4.319002549606308e-08,4.7640663643120067e-08
16.78,4.15909494676603e-09,4.0603715503935683e-08,4.476281045070171e-08
16.79,3.8862609100365385e-09,3.816846218223732e-08,4.205472309227386e-08
16.8,3.630961501791775e-09,3.587567815928146e-08,3.9506639661073235e-08
16.81,3.392094203254313e-09,3.371725004928414e-08,3.7109344252538455e-08
16.82,3.1686242074709272e-09,3.1685513127528874e-08,3.48541373349998e-08
16.830000000000002,2.95958036507412e-09,2.9773227310440005e-08,3.273280767551412e-08
16.84,2.764051366167954e-09,2.7973554376012252e-08,3.0737605742180205e-08
16.85,2.5811821449986363e-09,2.62800363631174e-08,2.8861218508116036e-08
16.86,2.410170494798245e-09,2.4686575091112656e-08,2.70967455859109e-08
16.87,2.2502638808781787e-09,2.3187412743933692e-08,2.543767662481187e-08
16.88,2.1007564407069565e-09,2.1777113465541358e-08,2.3877869906248314e-08
16.89,1.9609861603219645e-09,2.045054591608791e-08,2.2411532076409875e-08
16.9,1.8303322170155975e-09,1.920286674062481e-08,2.103319895764041e-08
16.91,1.7082124787880827e-09,1.8029504904449103e-08,1.9737717383237185e-08
16.92,1.5940811515883715e-09,1.692614685142213e-08,1.85202280030105e-08
16.93,1.4874265658598137e-09,1.588872244367203e-08,1.7376149009531844e-08
16.94,1.3877690943802383e-09,1.491339164311685e-08,1.6301160737497088e-08
16.95,1.2946591938319269e-09,1.3996531897159608e-08,1.5291191090991534e-08
16.96,1.2076755629578088e-09,1.3134726192722065e-08,1.4342401755679874e-08
16.97,1.1264234105616259e-09,1.232475174454832e-08,1.3451175155109946e-08
16.98,1.0505328269853614e-09,1.15635692853512e-08,1.2614102112336563e-08
16.990000000000002,9.796572530568284e-10,1.08483129269809e-08,1.1827970180037729e-08
17.0,9.134720408364596e-10,1.0176280563290078e-08,1.1089752604126537e-08
17.01,8.516731008131282e-10,9.5449247868227e-09,1.0396597887635828e-08
17.02,7.939756305010616e-10,8.951844292827381e-09,9.745819923328443e-09
17.03,7.401129196747346e-10,8.394775745397687e-09,9.13488866507242e-09
17.04,6.898352277502286e-10,7.871586081802908e-09,8.561421309553137e-09
17.05,6.429087290753623e-10,7.380265232249081e-09,8.023173961324444e-09
17.06,5.991145221336033e-10,6.918919233455737e-09,7.51803375558934e-09
17.07,5.582476988936081e-10,6.485763715501165e-09,7.044011414394773e-09
17.080000000000002,5.201164707527117e-10,6.079117742428823e-09,6.5992342131815344e-09
17.09,4.845413477253942e-10,5.6973979880761145e-09,6.1819393358015085e-09
17.1,4.51354367720547e-10,5.3391132295256466e-09,5.7904675972461935e-09
17.11,4.2039837293288637e-10,5.00285914146564e-09,5.423257514398526e-09
17.12,3.9152633054494894e-10,4.6873133755863654e-09,5.078839706131315e-09
17.13,3.6460069509868074e-10,4.391230909950851e-09,4.755831605049531e-09
17.14,3.3949281004777174e-10,4.113439654035565e-09,4.452932464083337e-09
17.150000000000002,3.1608234614690196e-10,3.852836295871757e-09,4.168918642018659e-09
17.16,2.942567744696703e-10,3.608382378404955e-09,3.902639152874625e-09
17.17,2.739108719758827e-10,3.37910059285258e-09,3.6530114648284624e-09
17.18,2.549462576701607e-10,3.164071277465826e-09,3.4190175351359868e-09
17.19,2.372709575079885e-10,2.962429110695279e-09,3.1997000682032675e-09
17.2,2.207989963137155e-10,2.7733599883306343e-09,2.99415898464435e-09
17.21,2.0545001507644383e-10,2.596098074718809e-09,2.801548089795253e-09
17.22,1.9114891208616588e-10,2.429923018681557e-09,2.621071930767723e-09
17.23,1.7782550646274952e-10,2.2741573252357927e-09,2.4519828316985422e-09
17.240000000000002,1.6541422271610796e-10,2.1281638746866894e-09,2.2935780974027973e-09
17.25,1.538537950561275e-10,1.991343581099401e-09,2.1451973761555283e-09
17.26,1.4308699024701916e-10,1.86313318257515e-09,2.0062201728221693e-09
17.27,1.330603478722832e-10,1.7430031561537817e-09,1.8760635040260648e-09
17.28,1.2372393694377866e-10,1.6304557505399956e-09,1.7541796874837742e-09
17.29,1.1503112785213955e-10,1.5250231302108536e-09,1.6400542580629931e-09
17.3,1.0693837871541565e-10,1.4262656247992051e-09,1.5332040035146208e-09
17.31,9.940503523944417e-11,1.3337700779726934e-09,1.4331751132121377e-09
17.32,9.239314325636602e-11,1.2471482903319606e-09,1.3395414335883267e-09
17.330000000000002,8.586727315794368e-11,1.166035551144367e-09,1.2519028243023106e-09
17.34,7.979435548728188e-11,1.0900892540036512e-09,1.169883609490933e-09
17.35,7.414352699704257e-11,1.0189875917687258e-09,1.0931311187657683e-09
17.36,6.888598652398764e-11,9.524283263831348e-10,1.0213143129071224e-09
17.37,6.399486006895494e-11,8.901276294113875e-10,9.541224894803423e-10
17.38,5.94450745084969e-11,8.318189893532178e-10,8.912640638617148e-10
17.39,5.521323939911872e-11,7.772521820072995e-10,8.324654214064183e-10
17.400000000000002,5.1277536367965915e-11,7.261923003583473e-10,7.774698367263132e-10
17.41,4.761761561454405e-11,6.784188406508529e-10,7.260364562653969e-10
17.42,4.421449907714194e-11,6.337248414941787e-10,6.779393405713207e-10
17.43,4.1050489844918106e-11,5.919160730148324e-10,6.329665628597505e-10
17.44,3.810908742224241e-11,5.528102732335831e-10,5.909193606558255e-10
17.45,3.537490847609906e-11,5.162364289997347e-10,5.516113374758337e-10
17.46,3.283361271998851e-11,4.820340989596421e-10,5.148677116796306e-10
17.47,3.0471833609185276e-11,4.5005277617564054e-10,4.805246097848258e-10
17.48,2.8277113542208157e-11,4.2015128814138674e-10,4.484284016835949e-10
17.490000000000002,2.623784328228758e-11,3.9219723206438723e-10,4.184350753466748e-10
17.5,2.4343205330290103e-11,3.660664434031143e-10,3.904096487334044e-10
17.51,2.2583120997255657e-11,3.416424957576117e-10,3.6422561675486734e-10
17.52,2.094820094035369e-11,3.1881623031767773e-10,3.3976443125803145e-10
17.53,1.9429698940750706e-11,2.9748531317195855e-10,3.1691501211270927e-10
17.54,1.8019468715734762e-11,2.7755381887605066e-10,2.955732875917854e-10
17.55,1.6709923570383636e-11,2.589318387663817e-10,2.7564176233676535e-10
17.56,1.5493998706286144e-11,2.4153511259156524e-10,2.570291112978514e-10
17.57,1.4365116016240922e-11,2.2528468211232275e-10,2.3964979812856366e-10
17.580000000000002,1.3317151204632518e-11,2.101065653970693e-10,2.2342371660170182e-10
17.59,1.23444030832503e-11,1.9593145061136845e-10,2.0827585369461875e-10
17.6,1.1441564901801249e-11,1.826944081672893e-10,1.9413597306909055e-10
17.61,1.0603697581256664e-11,1.7033462016262808e-10,1.8093831774388474e-10
17.62,9.826204726503768e-12,1.5879512610021004e-10,1.686213308267138e-10
17.63,9.10480930261955e-12,1.48022583934949e-10,1.5712739323756856e-10
17.64,8.435531866410499e-12,1.3796704555004425e-10,1.4640257741645474e-10
17.650000000000002,7.814670251769914e-12,1.2858174581507064e-10,1.3639641606684055e-10
17.66,7.238780613853998e-12,1.1982290442671896e-10,1.2706168504057296e-10
17.67,6.704659743148336e-12,1.1164953977872003e-10,1.1835419952186836e-10
17.68,6.209328566181258e-12,1.0402329415054343e-10,1.1023262271672468e-10
17.69,5.750016754964923e-12,9.690826954507747e-11,1.0265828630004239e-10
17.7,5.324148372252981e-12,9.027087354411037e-11,9.559502191636335e-11
17.71,4.92932848437854e-12,8.40796745865761e-11,8.900900307095463e-11
17.72,4.563330677837928e-12,7.83052661089909e-11,8.286859678682883e-11
17.73,4.224085419892702e-12,7.292013901973513e-11,7.714422443962783e-11
17.740000000000002,3.90966920732799e-12,6.789856200955338e-11,7.180823121688137e-11
17.75,3.618294451112518e-12,6.321646922938128e-11,6.68347636804938e-11
17.76,3.3483000480960267e-12,5.885135489393324e-11,6.219965494202926e-11
17.77,3.098142594051716e-12,5.478217439517731e-11,5.788031698922902e-11
17.78,2.866388195338791e-12,5.0989251534031594e-11,5.385563972937039e-11
17.79,2.651704839248458e-12,4.7454191501598204e-11,5.0105896340846665e-11
17.8,2.4528552856964153e-12,4.415979926274247e-11,4.661265454843889e-11
17.81,2.268690445370333e-12,4.109000301528935e-11,4.335869346065968e-11
17.82,2.098143211719696e-12,3.8229782417232774e-11,4.032792562895247e-11
17.830000000000002,1.940222716318414e-12,3.5565101292549525e-11,3.750532400886794e-11
17.84,1.7940089791276756e-12,3.308284454322206e-11,3.487685352234974e-11
17.85,1.658647927062293e-12,3.0770759011225067e-11,3.242940693828736e-11
17.86,1.5333467560158011e-12,2.8617398049404135e-11,3.015074480541994e-11
17.87,1.4173696131377773e-12,2.6612069574456264e-11,2.802943918759404e-11
17.88,1.3100335776938985e-12,2.4744787388756077e-11,2.6054820966449975e-11
17.89,1.210704920271076e-12,2.300622557042758e-11,2.4216930490698658e-11
17.900000000000002,1.1187956214351657e-12,2.13876757430829e-11,2.2506471364518065e-11
17.91,1.0337601322016288e-12,1.9881007047888552e-11,2.091476718009018e-11
17.92,9.550923598546193e-13,1.8478628651273007e-11,1.9433721011127628e-11
17.93,8.82322863747332e-13,1.717345463158892e-11,1.805577749533625e-11
17.94,8.150162467413183e-13,1.5958871097456148e-11,1.6773887344197468e-11
17.95,7.527687289031041e-13,1.4828705399408725e-11,1.558147412831183e-11
17.96,6.952058909710325e-13,1.377719730479733e-11,1.4472403195768363e-11
17.97,6.419805759445136e-13,1.279897201379117e-11,1.3440952589735684e-11
17.98,5.927709379290149e-13,1.1889014901699214e-11,1.2481785839628228e-11
17.990000000000002,5.472786281028422e-13,1.104264787982359e-11,1.1589926507926432e-11
18.0,5.052271083536892e-13,1.0255507273593325e-11,1.0760734381947015e-11
18.01,4.663600837717876e-13,9.52352312290871e-12,9.989883206680498e-12
18.02,4.3044004578242574e-13,8.842899815428514e-12,9.273339861210938e-12
18.03,3.9724691825659867e-13,8.210097968983506e-12,8.607344887240104e-12
18.04,3.6657679945912936e-13,7.621817484448592e-12,7.988394283907722e-12
18.05,3.3824079317786555e-13,7.074981695219711e-12,7.413222488397576e-12
18.06,3.120639228313926e-13,6.5667225439977945e-12,6.878786466829187e-12
18.07,2.878841227746892e-13,6.0943667218369685e-12,6.382250844611658e-12
18.080000000000002,2.655513014174487e-13,5.655422708441572e-12,5.92097400985902e-12
18.09,2.4492647113746633e-13,5.247568656457591e-12,5.492495127595057e-12
18.1,2.2588094031542713e-13,4.868641066057951e-12,5.094522006373378e-12
18.11,2.082955631379357e-13,4.5166241994511945e-12,4.724919762589131e-12
18.12,1.920600431144541e-13,4.189640188070694e-12,4.381700231185148e-12
18.13,1.7707228653312737e-13,3.885939788150197e-12,4.063012074683324e-12
18.14,1.6323780234021983e-13,3.603893743146914e-12,3.767131545487134e-12
18.150000000000002,1.5046914517081765e-13,3.34198471407668e-12,3.4924538592474975e-12
18.16,1.386853984844138e-13,3.0987997412571956e-12,3.2374851397416096e-12
18.17,1.2781169497000371e-13,2.8730232032481436e-12,3.0008348982181474e-12
18.18,1.1777877158193368e-13,2.6634302409265414e-12,2.7812090125084752e-12
18.19,1.0852255675083095e-13,2.4688806166500332e-12,2.577403173400864e-12
18.2,9.998378748497179e-14,2.288312980360274e-12,2.3882967678452455e-12
18.21,9.210765423631027e-14,2.1207395162513023e-12,2.2128471704876124e-12
18.22,8.484347155394304e-14,1.9652409453007812e-12,2.0500844168547245e-12
18.23,7.814437268571175e-14,1.8209618605238904e-12,1.899106233209602e-12
18.240000000000002,7.196702641752092e-14,1.687106373282076e-12,1.7590733996995968e-12
18.25,6.627137455968752e-14,1.5629340503539994e-12,1.629205424913687e-12
18.26,6.102038860134518e-14,1.447756122770779e-12,1.5087765113721243e-12
18.27,5.6179844157907824e-14,1.3409319486296864e-12,1.3971117927875943e-12
18.28,5.1718111933304693e-14,1.2418657132362386e-12,1.2935838251695434e-12
18.29,4.760596400893747e-14,1.150003350993001e-12,1.1976093150019384e-12
18.3,4.381639435509327e-14,1.064829674450585e-12,1.1086460688056785e-12
18.31,4.0324452538727e-14,9.85865696875722e-13,1.026190149414449e-12
18.32,3.710708967411346e-14,9.126661355675726e-13,9.497732252416861e-13
18.330000000000002,3.414301573057909e-14,8.448170839785284e-13,8.789600997091075e-13
18.34,3.1412567374368534e-14,7.819338414656089e-13,8.133464088399775e-13
18.35,2.8897585580298553e-14,7.236588902224933e-13,7.525564758027918e-13
18.36,2.658130230329404e-14,6.696600096192149e-13,6.962413119225089e-13
18.37,2.4448235550524504e-14,6.196285188103345e-13,6.44076754360859e-13
18.38,2.248409224201967e-14,5.732776390677664e-13,5.957617313097861e-13
18.39,2.0675678291392494e-14,5.303409678496841e-13,5.510166461410765e-13
18.400000000000002,1.9010815379079372e-14,4.905710571392761e-13,5.095818725183555e-13
18.41,1.7478263928335138e-14,4.5373808907406013e-13,4.712163530023953e-13
18.42,1.60676518294465e-14,4.196286423439332e-13,4.356962941733797e-13
18.43,1.4769408490342306e-14,3.880445432636883e-13,4.028139517540306e-13
18.44,1.3574703822171844e-14,3.5880179582553e-13,3.7237649964770186e-13
18.45,1.2475391796707537e-14,3.317295854124633e-13,3.4420497720917084e-13
18.46,1.1463958238652589e-14,3.0666935120315593e-13,3.1813330944180854e-13
18.47,1.053347254035708e-14,2.8347392262755946e-13,2.9400739516791655e-13
18.48,9.67754300907752e-15,2.6200671553877595e-13,2.7168425854785346e-13
18.490000000000002,8.890275577987158e-15,2.4214098405421177e-13,2.510312596321989e-13
18.5,8.16623563166955e-15,2.2375912428703635e-13,2.319253599187059e-13
18.51,7.500412714993831e-15,2.067520264403228e-13,2.1425243915531663e-13
18.52,6.8881879111202196e-15,1.9101847197092658e-13,1.979066598820468e-13
18.53,6.3253036900247124e-15,1.764645727494639e-13,1.8278987643948862e-13
18.54,5.807836043470981e-15,1.6300324934826596e-13,1.6881108539173693e-13
18.55,5.33216873582341e-15,1.5055374578061869e-13,1.558859145164421e-13
18.56,4.8949695126234374e-15,1.3904117819420848e-13,1.4393614770683193e-13
18.57,4.493168120449426e-15,1.283961151889009e-13,1.3288928330935031e-13
18.580000000000002,4.1239360023649644e-15,1.1855418758580129e-13,1.2267812358816624e-13
18.59,3.784667543247339e-15,1.0945572562056999e-13,1.1324039316381733e-13
18.6,3.4729627485661584e-15,1.0104542167073641e-13,1.0451838441930257e-13
18.61,3.1866112487810625e-15,9.327201675435885e-14,9.645862800313991e-14
18.62,2.923577529501396e-15,8.608800915648392e-14,8.901158668598531e-14
18.63,2.681987294952555e-15,7.944938365132087e-14,8.213137094627342e-14
18.64,2.460114879146858e-15,7.331535989182483e-14,7.577547477097169e-14
18.650000000000002,2.2563716255206018e-15,6.764815863557214e-14,6.990453026109274e-14
18.66,2.0692951616893673e-15,6.241278456627763e-14,6.4482079727967e-14
18.67,1.8975395014398733e-15,5.757682455493702e-14,5.947436405637689e-14
18.68,1.7398659111406224e-15,5.31102602834905e-14,5.4850126194631124e-14
18.69,1.5951344824434948e-15,4.898529422749257e-14,5.058042870993606e-14
18.7,1.4622963575006583e-15,4.517618806308606e-14,4.663848442058672e-14
18.71,1.3403865569452571e-15,4.165911262758655e-14,4.299949918453181e-14
18.72,1.2285173646201195e-15,3.841200862289137e-14,3.964052598751149e-14
18.73,1.12587222649179e-15,3.5414457306624973e-14,3.654032953311676e-14
18.740000000000002,1.0317001243919667e-15,3.2647560468043496e-14,3.3679260592435463e-14
18.75,9.453103881902853e-16,3.0093829034163956e-14,3.103913942235424e-14
18.76,8.660679127493034e-16,2.7737079696882364e-14,2.860314760963167e-14
18.77,7.933887485538588e-16,2.5562338994001286e-14,2.6355727742555146e-14
18.78,7.267360372587997e-16,2.3555754316386402e-14,2.4282490353645203e-14
18.79,6.656162655785942e-16,2.17045113501665e-14,2.2370127615745092e-14
18.8,6.095758129562418e-16,1.9996757496994074e-14,2.0606333309950317e-14
18.81,5.581977703158778e-16,1.8421530847262314e-14,1.897972861757819e-14
18.82,5.110990089279766e-16,1.6968694310788368e-14,1.7479793319716346e-14
18.830000000000002,4.67927480014343e-16,1.562887453714213e-14,1.6096802017156472e-14
18.84,4.283597271962648e-16,1.4393405283504488e-14,1.482176501070075e-14
18.85,3.9209859525640874e-16,1.3254274911937315e-14,1.3646373507193724e-14
18.86,3.588711199488178e-16,1.2204077720269207e-14,1.2562948840218025e-14
18.87,3.284265847597614e-16,1.1235968831581404e-14,1.1564395416341166e-14
18.88,3.0053473160362047e-16,1.0343622386661087e-14,1.0644157118264708e-14
18.89,2.749841134365529e-16,9.521192801787358e-15,9.796176915223911e-15
18.900000000000002,2.515805776951369e-16,8.763278871018528e-15,9.014859448713666e-15
18.91,2.3014587032049955e-16,8.064890507745228e-15,8.295036378065728e-15
18.92,2.105163509180815e-16,7.421417934822586e-15,7.631934285740667e-15
18.93,1.9254181033243958e-16,6.828603146115915e-15,7.021144956448354e-15
18.94,1.760843825903088e-16,6.282513474873618e-15,6.458597857463927e-15
18.95,1.6101754378815999e-16,5.779517116059792e-15,5.940534659847952e-15
18.96,1.472251910754426e-16,5.316260460658733e-15,5.463485651734176e-15
18.97,1.346007954164231e-16,4.8896471101049696e-15,5.024247905521393e-15
18.98,1.2304662230406913e-16,4.49681844840387e-15,4.619865070707939e-15
18.990000000000002,1.1247301505297741e-16,4.13513565827844e-15,4.247608673331417e-15
19.0,1.0279773571668917e-16,3.802163075815927e-15,3.9049608115326164e-15
19.01,9.394535906136432e-17,3.4956527856669774e-15,3.589598144728342e-15
19.02,8.58467153845534e-17,3.213530365889345e-15,3.2993770812738985e-15
19.03,7.843837829706789e-17,2.95388169806842e-15,3.0323200763654878e-15
19.04,7.166219389011066e-17,2.7149407644344074e-15,2.786602958324518e-15
19.05,6.546484799021838e-17,2.4950783593414717e-15,2.56054320733169e-15
19.06,5.979746846362186e-17,2.29279164773055e-15,2.352589116194172e-15
19.07,5.461525977035129e-17,2.106694508071386e-15,2.1613097678417374e-15
19.080000000000002,4.987716718895984e-17,1.9355086018154766e-15,1.9853857690044363e-15
19.09,4.554556833589326e-17,1.7780551155974565e-15,1.8236006839333498e-15
19.1,4.1585989791150723e-17,1.633247126333887e-15,1.6748331161250378e-15
19.11,3.7966846814797283e-17,1.500082542998798e-15,1.5380493898135953e-15
19.12,3.4659204298328544e-17,1.3776375822240242e-15,1.4122967865223527e-15
19.13,3.163655724201522e-17,1.2650607380049603e-15,1.2966972952469754e-15
19.14,2.887462918484587e-17,1.1615672086941798e-15,1.1904418378790257e-15
19.150000000000002,2.6351187138742302e-17,1.0664337471646591e-15,1.0927849343034014e-15
19.16,2.404587169385648e-17,9.789939025246734e-16,1.00303977421853e-15
19.17,2.1940041067969724e-17,8.986336240898725e-16,9.205736651578422e-16
19.18,2.0016627970851636e-17,8.247872004730045e-16,8.448038284438561e-16
19.19,1.8260008244563655e-17,7.56933508649457e-16,7.751935168940207e-16
19.2,1.665588032379929e-17,6.945925497132416e-16,7.112484300370409e-16
19.21,1.5191154636822754e-17,6.373222497562034e-16,6.525134043930262e-16
19.22,1.3853852138097713e-17,5.847155059002876e-16,5.985693580383853e-16
19.23,1.263301122857336e-17,5.363974589905033e-16,5.490304702190767e-16
19.240000000000002,1.1518602379413003e-17,4.920229758293646e-16,5.035415782087776e-16
19.25,1.0501449829970371e-17,4.512743251041267e-16,4.617757749340971e-16
19.26,9.573159781519481e-18,4.138590323378647e-16,4.234321921193842e-16
19.27,8.72605455490289e-18,3.7950790028798276e-16,3.8823395484288566e-16
19.28,7.953112223198667e-18,3.479731822281195e-16,3.5592629445131817e-16
19.29,7.247911270060111e-18,3.1902689648870354e-16,3.2627480775876363e-16
19.3,6.60457986073931e-18,2.9245927150012754e-16,2.9906385136086683e-16
19.31,6.017749346302917e-18,2.680773113890571e-16,2.7409506073536e-16
19.32,5.4825116523332914e-18,2.4570347292402037e-16,2.5118598457635367e-16
19.330000000000002,4.994380231758561e-18,2.2517444529835484e-16,2.301688255301134e-16
19.34,4.549254287511061e-18,2.0634002487839626e-16,2.1088927916590733e-16
19.35,4.143385994695972e-18,1.8906207763805439e-16,1.9320546363275036e-16
19.36,3.773350474000502e-18,1.7321358254986314e-16,1.7698693302386365e-16
19.37,3.4360182883449736e-18,1.586777497107695e-16,1.6211376799911449e-16
19.38,3.128530253429455e-18,1.4534720745176201e-16,1.4847573770519147e-16
19.39,2.848274369959531e-18,1.3312325311571694e-16,1.3597152748567647e-16
19.400000000000002,2.592864701100334e-18,1.2191516259124663e-16,1.2450802729234697e-16
19.41,2.3601220331823754e-18,1.1163955406317397e-16,1.1399967609635634e-16
19.42,2.1480561709980293e-18,1.0221980178559314e-16,1.0436785795659117e-16
19.43,1.9548497312574886e-18,9.358549600286995e-17,9.554034573412744e-17
19.44,1.7788433090096463e-18,8.567194543925173e-17,8.745078874826138e-17
19.45,1.6185219021629385e-18,7.841971905128286e-17,8.00382409534458e-17
19.46,1.4725024887223958e-18,7.177422398976255e-17,7.324672647848494e-17
19.47,1.3395226600761203e-18,6.568531695195321e-17,6.702483961202934e-17
19.48,1.2184302216627426e-18,6.010694632072325e-17,6.132537654238599e-17
19.490000000000002,1.108173679703834e-18,5.499682268730981e-17,5.610499636701364e-17
19.5,1.0077935394300012e-18,5.0316115539028096e-17,5.1323909078458095e-17
19.51,9.164143464267135e-19,4.6029174064099255e-17,4.694558841052597e-17
19.52,8.332374084132099e-19,4.21032701836169e-17,4.293650759203011e-17
19.53,7.575341399875025e-19,3.8508362066487364e-17,3.9265896206474865e-17
19.54,6.886399776640131e-19,3.521687651806226e-17,3.590551649572627e-17
19.55,6.259488169260102e-19,3.2203508757631534e-17,3.2829457574557544e-17
19.56,5.689079270519542e-19,2.9445038215088935e-17,3.001394614214089e-17
19.57,5.170133031756748e-19,2.692015908328424e-17,2.7437172386459915e-17
19.580000000000002,4.698054184383268e-19,2.4609324460813475e-17,2.5079129879251802e-17
19.59,4.2686534220466673e-19,2.24946030105958e-17,2.292146835280047e-17
19.6,3.8781119317469066e-19,2.0559547143337542e-17,2.094735833651223e-17
19.61,3.522948988425638e-19,1.878907181227313e-17,1.9141366711115696e-17
19.62,3.19999235157584e-19,1.716934307691044e-17,1.7489342312068024e-17
19.63,2.9063512244646386e-19,1.5687675659413796e-17,1.597831078186026e-17
19.64,2.6393915567568465e-19,1.4332438778021823e-17,1.459637793369751e-17
19.650000000000002,2.396713489855035e-19,1.309296959804349e-17,1.3332640947028993e-17
19.66,2.1761307612409837e-19,1.1959493692724202e-17,1.21771067688483e-17
19.67,1.9756518996659102e-19,1.0923051954070101e-17,1.1120617144036692e-17
19.68,1.7934630572937176e-19,9.97543343779218e-18,1.0154779743521552e-17
19.69,1.6279123379626345e-19,9.109113667178524e-18,9.271904900974787e-18
19.7,1.4774954927042648e-19,8.31719795823032e-18,8.464947507500748e-18
19.71,1.340842864619259e-19,7.593369362959349e-18,7.727453649421275e-18
19.72,1.2167074752562462e-19,6.931840859665807e-18,7.053511607191432e-18
19.73,1.1039541538361367e-19,6.327311448402953e-18,6.437706863786567e-18
19.740000000000002,1.0015496190909941e-19,5.7749258369690515e-18,5.875080798878151e-18
19.75,9.085534311976665e-20,5.2702374277485356e-18,5.361092770868302e-18
19.76,8.241097383508792e-20,4.8091743387712276e-18,4.891585312606316e-18
19.77,7.47439748985571e-20,4.388008213594038e-18,4.462752188492595e-18
19.78,6.778348665759302e-20,4.003325594170241e-18,4.071109080827834e-18
19.79,6.146504293571969e-20,3.6520016489127834e-18,3.713466691848503e-18
19.8,5.573000022720691e-20,3.331176064759811e-18,3.386906064987018e-18
19.81,5.0525017298181716e-20,3.038230927364595e-18,3.0887559446627764e-18
19.82,4.5801580793131324e-20,2.7707704276195033e-18,2.8165720084126345e-18
19.830000000000002,4.151557282561239e-20,2.5266022457146365e-18,2.568117818540249e-18
19.84,3.7626876879235366e-20,2.3037204758826497e-18,2.341347352761885e-18
19.85,3.409901866280019e-20,2.1002899659940447e-18,2.134388984656845e-18
19.86,3.089883885403684e-20,1.914631956303937e-18,1.945530795157974e-18
19.87,2.799619493209732e-20,1.745210910980541e-18,1.7732071059126385e-18
19.88,2.536368954198987e-20,1.5906224446397562e-18,1.6159861341817462e-18
19.89,2.2976423056216598e-20,1.4495822540120017e-18,1.4725586770682184e-18
19.900000000000002,2.0811768202027804e-20,1.3209159721478337e-18,1.3417277403498615e-18
19.91,1.884916480826121e-20,1.2035498692605663e-18,1.2223990340688275e-18
19.92,1.7069932895435747e-20,1.0965023304666426e-18,1.1135722633620783e-18
19.93,1.545710248779582e-20,9.988760463517264e-19,1.0143331488395222e-18
19.94,1.3995258667650213e-20,9.098508575021926e-19,9.23846116169843e-19
19.95,1.267040052182252e-20,8.286771989392061e-19,8.413475994610286e-19
19.96,1.1469812748239537e-20,7.5467009480008425e-19,7.661399075483238e-19
19.97,1.0381948798732551e-20,6.872036576690094e-19,6.975856064677419e-19
19.98,9.396324532749073e-21,6.257060506858821e-19,6.351023752186312e-19
19.990000000000002,8.503421446798774e-21,5.69654873991898e-19,5.781582954386968e-19
